payer_id,first_name,last_name,date_of_birth,age,address,city,province,employment_status,annual_income_cad,marital_status
591,Kimberly,Cook,2008-04-30,18,"3941 Wilson Ave, Mississauga, Ontario I7A 9K0",Mississauga,Ontario,Part-time,22979,Divorced
592,Sarah,Stewart,2007-11-24,19,"7742 Washington Ave, Lethbridge, Alberta W2G 5T5",Lethbridge,Alberta,Part-time,24059,Divorced
593,Jeffrey,Sanchez,1984-02-10,42,"1778 Pine St, Quebec City, Quebec U3E 9O8",Quebec City,Quebec,Full-time,57024,Divorced
594,George,Garcia,1994-03-07,32,"9492 Clinton St, Calgary, Alberta Z2S 4M5",Calgary,Alberta,Part-time,18105,Divorced
595,Gary,Johnson,2001-08-24,25,"2659 Smith St, Lethbridge, Alberta V9A 5H3",Lethbridge,Alberta,Part-time,19856,Widowed
596,Gary,Robinson,1982-07-14,44,"9154 Main St, Burnaby, British Columbia K9U 5U0",Burnaby,British Columbia,Part-time,15538,Married
597,Matthew,Morgan,1988-03-14,38,"4071 Jefferson St, Toronto, Ontario V0Q 9O0",Toronto,Ontario,Full-time,50689,Widowed
598,Samuel,Morris,1988-02-23,38,"9207 Jackson St, Ottawa, Ontario G0V 1Q0",Ottawa,Ontario,Full-time,62548,Single
599,Andrew,Ramirez,2003-12-06,23,"3199 High St, Edmonton, Alberta K8K 5X9",Edmonton,Alberta,Unemployed,0,Common-law
600,Joseph,Phillips,2003-12-06,23,"9535 Water St, Winnipeg, Manitoba A2P 2P5",Winnipeg,Manitoba,Unemployed,0,Widowed
601,Matthew,Wright,1990-06-27,36,"7492 Cedar Ave, Calgary, Alberta V7R 8E5",Calgary,Alberta,Unemployed,0,Common-law
602,Jessica,Evans,2003-08-13,23,"111 First Ave, Montreal, Quebec R8S 0Q5",Montreal,Quebec,Full-time,60223,Divorced
603,William,Thomas,1984-01-28,42,"900 School St, Toronto, Ontario V7R 8O5",Toronto,Ontario,Unemployed,0,Single
604,Lisa,Murphy,1984-12-04,42,"3780 Spring St, Calgary, Alberta R6P 2U2",Calgary,Alberta,Full-time,44876,Single
605,Steven,Rivera,1998-10-30,28,"2511 Queen St, Vancouver, British Columbia J8Y 6F7",Vancouver,British Columbia,Part-time,24635,Married
606,George,Anderson,2001-07-07,25,"7426 Elm St, Calgary, Alberta D9E 4B9",Calgary,Alberta,Part-time,18833,Married
607,Joshua,Thomas,2007-02-28,19,"1371 Second Ave, Ottawa, Ontario G4T 2J3",Ottawa,Ontario,Full-time,51440,Common-law
608,Melissa,Nelson,1985-08-05,41,"7411 Water St, Laval, Quebec L2B 9S3",Laval,Quebec,Part-time,24110,Single
609,Eric,Anderson,1991-10-14,35,"9074 Washington Ave, Steinbach, Manitoba S3L 4Q9",Steinbach,Manitoba,Full-time,55763,Common-law
610,Paul,Flores,2006-07-20,20,"7332 Madison Ave, Brandon, Manitoba B0X 1E2",Brandon,Manitoba,Full-time,44758,Single
611,Kenneth,Wright,1995-07-22,31,"8769 Oak St, Toronto, Ontario R7O 1W7",Toronto,Ontario,Full-time,53735,Married
612,Linda,Davis,1991-10-10,35,"3855 Franklin St, Lethbridge, Alberta P7X 4N9",Lethbridge,Alberta,Unemployed,0,Married
613,Edward,Carter,1983-05-28,43,"524 Water St, Edmonton, Alberta T3F 4C7",Edmonton,Alberta,Full-time,59030,Single
614,Michelle,Scott,1987-07-05,39,"2924 King St, Mississauga, Ontario S8A 1Y3",Mississauga,Ontario,Full-time,67847,Married
615,Ronald,Jones,1985-07-09,41,"9483 Park Ave, Surrey, British Columbia O1M 2G9",Surrey,British Columbia,Part-time,15233,Single
616,Lisa,White,1987-10-12,39,"5670 Main St, Steinbach, Manitoba E5T 6P9",Steinbach,Manitoba,Full-time,74084,Single
617,Ryan,Cruz,2003-08-02,23,"8282 Adams St, Toronto, Ontario J9J 6L9",Toronto,Ontario,Unemployed,0,Widowed
618,Nicole,Wilson,1996-05-14,30,"2545 Second Ave, Toronto, Ontario J6U 5K9",Toronto,Ontario,Unemployed,0,Single
619,Stephanie,Anderson,1993-04-19,33,"666 Jefferson St, Montreal, Quebec L5X 1E8",Montreal,Quebec,Part-time,24519,Married
620,Michelle,Williams,2001-02-15,25,"1945 Jackson St, Brandon, Manitoba F4Z 1J0",Brandon,Manitoba,Part-time,24354,Common-law
621,Sarah,Turner,1994-11-14,32,"9008 Johnson St, Calgary, Alberta B6F 7F8",Calgary,Alberta,Unemployed,0,Common-law
622,Frank,Flores,1986-05-16,40,"1728 Church St, Surrey, British Columbia D4H 5X6",Surrey,British Columbia,Full-time,41737,Widowed
623,Mary,Torres,2000-06-11,26,"8758 Smith St, Burnaby, British Columbia S6U 5C9",Burnaby,British Columbia,Full-time,60868,Married
624,Kimberly,Thompson,1993-03-31,33,"6660 Smith St, Ottawa, Ontario B6F 0Q9",Ottawa,Ontario,Unemployed,0,Single
625,Nicholas,Turner,1995-02-12,31,"8536 Cedar Ave, Steinbach, Manitoba X7Z 5H7",Steinbach,Manitoba,Unemployed,0,Married
626,Nicholas,Ramirez,1986-04-30,40,"7840 Franklin St, Brandon, Manitoba P9Y 4L1",Brandon,Manitoba,Unemployed,0,Common-law
627,Ashley,Garcia,1988-06-20,38,"4631 High St, Ottawa, Ontario R4L 8Z8",Ottawa,Ontario,Unemployed,0,Widowed
628,Larry,Young,1985-08-03,41,"6801 Main St, Ottawa, Ontario G7P 1A7",Ottawa,Ontario,Full-time,63028,Divorced
629,Edward,Morgan,1999-01-15,27,"3898 Lincoln Ave, London, Ontario M5R 1G7",London,Ontario,Unemployed,0,Married
630,Andrew,Harris,1989-11-28,37,"8006 Water St, Laval, Quebec O0M 5H2",Laval,Quebec,Part-time,23556,Married
631,Karen,Moore,1982-05-11,44,"740 Elm St, Victoria, British Columbia G1N 0B8",Victoria,British Columbia,Full-time,54452,Common-law
632,Kelly,Morales,2008-05-19,18,"7800 Oak St, Mississauga, Ontario Z9I 1Y7",Mississauga,Ontario,Unemployed,0,Married
633,Christina,Cruz,1998-04-13,28,"8294 Smith St, Steinbach, Manitoba U6H 3W6",Steinbach,Manitoba,Full-time,46110,Divorced
634,Christina,Lopez,1985-08-16,41,"3124 Main St, Ottawa, Ontario N2O 3D4",Ottawa,Ontario,Full-time,58396,Married
635,Gregory,Ortiz,1987-06-01,39,"4676 Adams St, Brampton, Ontario V9R 5V0",Brampton,Ontario,Full-time,45110,Married
636,Raymond,Nguyen,2000-06-17,26,"4296 Maple Ave, Brampton, Ontario M6T 9S2",Brampton,Ontario,Part-time,20104,Single
637,John,Nguyen,1997-11-11,29,"6294 Jackson St, Vancouver, British Columbia M2Q 9S6",Vancouver,British Columbia,Unemployed,0,Single
638,John,Adams,1987-09-02,39,"1474 Mill St, Edmonton, Alberta Y8J 3Q9",Edmonton,Alberta,Full-time,73945,Common-law
639,Sandra,Flores,2002-10-14,24,"2445 Oak St, Hamilton, Ontario A8F 8F5",Hamilton,Ontario,Unemployed,0,Widowed
640,Jessica,Stewart,1991-10-01,35,"5577 Pine St, Hamilton, Ontario F6T 6G3",Hamilton,Ontario,Part-time,23966,Common-law
641,Jacob,Jackson,1989-03-15,37,"3749 Jefferson St, Laval, Quebec G8Q 2Y0",Laval,Quebec,Unemployed,0,Divorced
642,Betty,Flores,1985-10-27,41,"2343 Maple Ave, Steinbach, Manitoba H7D 8S9",Steinbach,Manitoba,Unemployed,0,Married
643,Mary,Torres,1982-09-10,44,"822 Oak St, Winnipeg, Manitoba L7U 5S0",Winnipeg,Manitoba,Part-time,19727,Married
644,Rebecca,Lee,1989-09-24,37,"6750 Smith St, Toronto, Ontario M5T 0I8",Toronto,Ontario,Unemployed,0,Common-law
645,Joshua,Miller,1989-07-30,37,"7333 Jackson St, Edmonton, Alberta A8Q 1V9",Edmonton,Alberta,Full-time,56544,Single
646,James,Adams,2007-07-26,19,"2062 Mill St, Laval, Quebec L2U 2G5",Laval,Quebec,Part-time,16519,Widowed
647,Joseph,Lewis,1985-10-14,41,"1442 Mill St, Montreal, Quebec F6Q 8W5",Montreal,Quebec,Unemployed,0,Married
648,Paul,Lewis,1984-12-22,42,"1632 Park Ave, Winnipeg, Manitoba B6I 8F3",Winnipeg,Manitoba,Part-time,15529,Widowed
649,Stephanie,Scott,2003-05-15,23,"1925 Cedar Ave, Burnaby, British Columbia Q7F 3F0",Burnaby,British Columbia,Unemployed,0,Common-law
650,Nancy,Thomas,1999-11-27,27,"565 Spring St, Toronto, Ontario H4W 5U5",Toronto,Ontario,Full-time,74915,Married
651,Samuel,Phillips,2008-04-21,18,"4160 Mill St, Laval, Quebec U5R 5I4",Laval,Quebec,Unemployed,0,Divorced
652,Carol,Cruz,1985-08-05,41,"848 Jackson St, Toronto, Ontario R4Q 8H3",Toronto,Ontario,Part-time,17504,Common-law
653,Helen,Jackson,1999-03-18,27,"7973 School St, Montreal, Quebec Q4D 4G8",Montreal,Quebec,Unemployed,0,Single
654,Michelle,Ortiz,1989-12-13,37,"4899 High St, Red Deer, Alberta I6T 2T7",Red Deer,Alberta,Full-time,69323,Widowed
655,Nicholas,Green,1986-06-04,40,"3422 Mill St, Vancouver, British Columbia I5C 3F4",Vancouver,British Columbia,Unemployed,0,Widowed
656,Nicholas,Parker,1993-08-09,33,"2387 Spring St, Hamilton, Ontario J1O 6L0",Hamilton,Ontario,Unemployed,0,Married
657,Thomas,Murphy,2004-09-04,22,"2181 Adams St, Hamilton, Ontario T5Z 1E3",Hamilton,Ontario,Full-time,74541,Common-law
658,Amy,Cruz,2001-01-27,25,"147 Park Ave, Ottawa, Ontario B7T 6Z4",Ottawa,Ontario,Full-time,43554,Single
659,Matthew,Thompson,1996-10-24,30,"7526 Adams St, Mississauga, Ontario F7K 9H6",Mississauga,Ontario,Full-time,69986,Common-law
660,Timothy,Gonzalez,1999-07-22,27,"5769 Pine St, Winnipeg, Manitoba X0I 1K2",Winnipeg,Manitoba,Full-time,73705,Common-law
661,Scott,Collins,1992-09-19,34,"2752 King St, Brampton, Ontario B9C 7I6",Brampton,Ontario,Unemployed,0,Married
662,Frances,Sanchez,2007-07-21,19,"1280 King St, London, Ontario T1V 0E8",London,Ontario,Full-time,47260,Widowed
663,Christina,Campbell,1983-09-24,43,"2662 Madison Ave, Burnaby, British Columbia C2V 8Y8",Burnaby,British Columbia,Full-time,70338,Married
664,Karen,Green,2000-01-03,26,"9334 Lincoln Ave, Laval, Quebec B7P 6W9",Laval,Quebec,Full-time,58497,Common-law
665,Helen,Taylor,1992-06-11,34,"5173 Church St, Brandon, Manitoba P3Z 3P5",Brandon,Manitoba,Full-time,65553,Common-law
666,Lisa,Phillips,1998-10-01,28,"9486 Madison Ave, Red Deer, Alberta A9I 7P3",Red Deer,Alberta,Full-time,52077,Common-law
667,Stephen,Roberts,2004-07-12,22,"4690 First Ave, Mississauga, Ontario Y5Z 0L8",Mississauga,Ontario,Full-time,62394,Married
668,Sarah,Gomez,1997-02-26,29,"7581 Spring St, Lethbridge, Alberta V5Z 6B2",Lethbridge,Alberta,Part-time,19338,Common-law
669,Jonathan,Jones,1985-08-08,41,"6481 School St, Red Deer, Alberta S7S 8D3",Red Deer,Alberta,Full-time,74200,Married
670,Michael,Ortiz,1996-08-18,30,"5670 Clinton St, Surrey, British Columbia A3G 8O1",Surrey,British Columbia,Unemployed,0,Single
671,Justin,Green,1987-08-20,39,"3184 Church St, Brampton, Ontario G4P 6P9",Brampton,Ontario,Unemployed,0,Divorced
672,Donald,Peterson,1986-06-28,40,"1819 School St, Quebec City, Quebec R0U 9F0",Quebec City,Quebec,Full-time,67136,Single
673,Timothy,Lewis,1992-11-11,34,"9446 Pine St, Victoria, British Columbia P4Z 8K9",Victoria,British Columbia,Part-time,15302,Married
674,Nicholas,Mitchell,2002-06-17,24,"5387 First Ave, Mississauga, Ontario W3D 4J8",Mississauga,Ontario,Unemployed,0,Single
675,Sharon,Clark,2002-11-21,24,"2901 Johnson St, Brandon, Manitoba U1I 0E5",Brandon,Manitoba,Unemployed,0,Widowed
676,Ronald,Evans,1996-01-31,30,"1495 Spring St, Montreal, Quebec U1E 2F0",Montreal,Quebec,Full-time,68889,Common-law
677,Samuel,Young,2007-12-01,19,"6992 Madison Ave, Winnipeg, Manitoba L7O 0R4",Winnipeg,Manitoba,Part-time,19759,Divorced
678,Kenneth,Young,1999-12-27,27,"6333 Park Ave, London, Ontario D9V 6B3",London,Ontario,Unemployed,0,Common-law
679,Karen,Smith,1993-11-13,33,"2797 Pine St, Burnaby, British Columbia A1T 6V2",Burnaby,British Columbia,Full-time,49192,Common-law
680,Michelle,Flores,1991-09-08,35,"2230 Elm St, Burnaby, British Columbia G2G 0A3",Burnaby,British Columbia,Full-time,52958,Single
681,Kenneth,Phillips,1998-10-01,28,"6056 Wilson Ave, Brampton, Ontario S7R 5B4",Brampton,Ontario,Full-time,55220,Widowed
682,Kenneth,Gomez,2003-12-08,23,"1947 Madison Ave, Calgary, Alberta Y8Q 4P4",Calgary,Alberta,Part-time,22979,Divorced
683,Ruth,Morris,1990-06-18,36,"4559 Smith St, Surrey, British Columbia Y4O 6P7",Surrey,British Columbia,Full-time,42740,Divorced
684,Alexander,Stewart,1995-01-14,31,"3706 Water St, Lethbridge, Alberta X5C 3D9",Lethbridge,Alberta,Unemployed,0,Divorced
685,Lauren,Cooper,1993-01-04,33,"313 Jefferson St, London, Ontario Q3A 3U4",London,Ontario,Unemployed,0,Common-law
686,Matthew,Torres,2008-09-01,18,"6491 Adams St, Hamilton, Ontario A4U 4Q8",Hamilton,Ontario,Part-time,24648,Widowed
687,Linda,Sanchez,1990-08-09,36,"1541 Mill St, Brampton, Ontario Q8H 9G9",Brampton,Ontario,Unemployed,0,Widowed
688,Joseph,Jones,1998-01-31,28,"3051 Smith St, Laval, Quebec E5H 7M5",Laval,Quebec,Unemployed,0,Single
689,Jacob,Wright,2000-03-02,26,"6413 Madison Ave, Lethbridge, Alberta Q5T 6P0",Lethbridge,Alberta,Part-time,17519,Divorced
690,Lauren,Thomas,1991-02-04,35,"12 Water St, Quebec City, Quebec M8H 9R1",Quebec City,Quebec,Full-time,55586,Divorced
691,Lisa,Morgan,1986-03-28,40,"9320 Jefferson St, Toronto, Ontario L7G 0W6",Toronto,Ontario,Full-time,56257,Married
692,Justin,Phillips,1998-07-14,28,"9163 First Ave, Laval, Quebec I0I 9I1",Laval,Quebec,Part-time,22087,Common-law
693,John,Rogers,1988-11-30,38,"1390 Pine St, Brampton, Ontario X9G 4R9",Brampton,Ontario,Full-time,70469,Common-law
694,James,Davis,1985-12-08,41,"6304 Church St, Edmonton, Alberta D3U 8X8",Edmonton,Alberta,Full-time,72518,Married
695,Jennifer,Evans,1991-12-31,35,"4976 School St, Mississauga, Ontario L0Y 2T8",Mississauga,Ontario,Part-time,20159,Divorced
696,Matthew,Jones,1995-06-23,31,"8522 Franklin St, Brampton, Ontario I0O 0L7",Brampton,Ontario,Part-time,22333,Common-law
697,Amy,Cook,1994-03-02,32,"1857 King St, London, Ontario C9D 5P3",London,Ontario,Part-time,23278,Married
698,David,Stewart,2001-06-24,25,"8716 Oak St, Brandon, Manitoba U5Y 6B5",Brandon,Manitoba,Part-time,21989,Single
699,Raymond,Anderson,2003-05-30,23,"5910 Mill St, Lethbridge, Alberta L4D 8J8",Lethbridge,Alberta,Part-time,16465,Widowed
700,Deborah,Edwards,2001-04-01,25,"2384 Mill St, Vancouver, British Columbia Z7H 6Y0",Vancouver,British Columbia,Part-time,21487,Single
701,Nicole,Parker,1992-04-21,34,"7898 King St, London, Ontario G8U 6F8",London,Ontario,Part-time,17622,Divorced
702,Kevin,Martin,1986-06-29,40,"1781 School St, Brampton, Ontario Z0H 8K9",Brampton,Ontario,Part-time,21770,Common-law
703,Stephen,Bailey,1990-09-05,36,"3731 Adams St, Winnipeg, Manitoba S1C 0E5",Winnipeg,Manitoba,Full-time,58192,Single
704,Sarah,Flores,2003-09-29,23,"9915 Clinton St, Victoria, British Columbia H7M 8U4",Victoria,British Columbia,Full-time,71359,Single
705,John,Parker,1997-10-20,29,"2190 High St, Hamilton, Ontario T8P 8F1",Hamilton,Ontario,Unemployed,0,Married
706,Laura,Nguyen,2003-10-15,23,"3340 Oak St, Red Deer, Alberta E8X 5Z5",Red Deer,Alberta,Full-time,64449,Single
707,Scott,Martinez,2006-06-16,20,"3272 Johnson St, Winnipeg, Manitoba X6H 8U9",Winnipeg,Manitoba,Full-time,72329,Single
708,Matthew,Green,1987-04-10,39,"1482 Water St, Ottawa, Ontario E4D 3L7",Ottawa,Ontario,Part-time,19807,Common-law
709,Carol,Roberts,2008-01-23,18,"8279 First Ave, Laval, Quebec M2Q 9Q4",Laval,Quebec,Full-time,59410,Common-law
710,Daniel,Rivera,1996-09-04,30,"664 Washington Ave, Quebec City, Quebec A6K 8K1",Quebec City,Quebec,Part-time,23211,Common-law
711,Sharon,Jones,2003-05-19,23,"6223 Madison Ave, Montreal, Quebec J1N 2V3",Montreal,Quebec,Unemployed,0,Married
712,Laura,Cruz,2001-09-10,25,"6026 Second Ave, Brandon, Manitoba I2C 3J4",Brandon,Manitoba,Part-time,20419,Widowed
713,William,Jackson,1999-03-14,27,"287 Smith St, Red Deer, Alberta L7J 1K8",Red Deer,Alberta,Part-time,24912,Divorced
714,Sharon,Mitchell,1988-04-19,38,"6468 Oak St, Winnipeg, Manitoba Q7A 1R8",Winnipeg,Manitoba,Full-time,42503,Widowed
715,Gregory,Campbell,1991-12-24,35,"4546 Spring St, Lethbridge, Alberta G3A 0X2",Lethbridge,Alberta,Unemployed,0,Widowed
716,Stephanie,Diaz,2006-03-08,20,"6813 Cedar Ave, Lethbridge, Alberta M4Q 0V5",Lethbridge,Alberta,Unemployed,0,Single
717,Daniel,Stewart,1982-10-22,44,"2328 Cedar Ave, Hamilton, Ontario V1Z 3A0",Hamilton,Ontario,Part-time,24420,Divorced
718,Donald,Taylor,1995-11-24,31,"7344 School St, London, Ontario X2M 8U8",London,Ontario,Part-time,23733,Married
719,Jessica,Carter,1993-10-28,33,"4551 Oak St, Vancouver, British Columbia I3O 9M4",Vancouver,British Columbia,Full-time,56399,Single
720,Alexander,Brown,1994-06-13,32,"6510 Oak St, Hamilton, Ontario R5B 9D1",Hamilton,Ontario,Unemployed,0,Single
721,Charles,Scott,2002-06-09,24,"1011 Jefferson St, Quebec City, Quebec A5Y 0P6",Quebec City,Quebec,Part-time,19502,Common-law
722,Daniel,Young,1994-11-24,32,"1208 Spring St, Edmonton, Alberta A9X 6V4",Edmonton,Alberta,Full-time,71318,Widowed
723,Jason,Cruz,1996-04-24,30,"1958 Park Ave, Calgary, Alberta X3R 0N5",Calgary,Alberta,Part-time,24665,Common-law
724,Jessica,Miller,1982-10-27,44,"5894 King St, Brampton, Ontario W2K 2L1",Brampton,Ontario,Full-time,60597,Widowed
725,Nicole,Garcia,1994-04-21,32,"4184 Cedar Ave, Surrey, British Columbia B2D 7A4",Surrey,British Columbia,Full-time,64679,Common-law
726,Betty,Anderson,1995-05-20,31,"5808 Madison Ave, Burnaby, British Columbia J3T 5H0",Burnaby,British Columbia,Part-time,17275,Divorced
727,Frank,Evans,1988-11-11,38,"2840 King St, Hamilton, Ontario K2G 7V9",Hamilton,Ontario,Unemployed,0,Common-law
728,George,Collins,1997-12-25,29,"7029 Spring St, Montreal, Quebec C1Q 4W7",Montreal,Quebec,Part-time,24048,Widowed
729,Jessica,Wilson,2007-03-23,19,"3804 Pine St, Mississauga, Ontario O1V 8A0",Mississauga,Ontario,Full-time,63128,Divorced
730,Betty,Parker,1983-11-12,43,"201 First Ave, Winnipeg, Manitoba I9S 2S4",Winnipeg,Manitoba,Unemployed,0,Married
731,Nancy,Martin,1988-09-12,38,"8161 Wilson Ave, Ottawa, Ontario B0J 5K8",Ottawa,Ontario,Part-time,18317,Single
732,Ashley,Mitchell,1992-01-13,34,"9580 Queen St, Brandon, Manitoba O1F 1T7",Brandon,Manitoba,Unemployed,0,Single
733,Helen,Moore,1982-02-12,44,"3311 Oak St, Quebec City, Quebec P2G 9Y6",Quebec City,Quebec,Part-time,15678,Married
734,Nicholas,Stewart,2007-12-04,19,"3679 Washington Ave, Brampton, Ontario O2M 0C0",Brampton,Ontario,Full-time,62332,Common-law
735,William,Morgan,1984-03-21,42,"51 Madison Ave, Burnaby, British Columbia K7Y 1M8",Burnaby,British Columbia,Full-time,44729,Widowed
736,Brandon,Perez,1997-04-24,29,"8534 Lincoln Ave, Lethbridge, Alberta Y1W 3W4",Lethbridge,Alberta,Part-time,18857,Married
737,Carol,Cooper,1990-03-05,36,"4011 Wilson Ave, London, Ontario M6Z 2R3",London,Ontario,Full-time,54292,Common-law
738,George,Murphy,1996-01-01,30,"2637 Madison Ave, Edmonton, Alberta O1H 1O0",Edmonton,Alberta,Unemployed,0,Single
739,Michelle,Lopez,1993-02-05,33,"8223 Washington Ave, Red Deer, Alberta D7C 1W2",Red Deer,Alberta,Unemployed,0,Common-law
740,Justin,Diaz,1997-05-21,29,"1793 Park Ave, Quebec City, Quebec G5X 4A4",Quebec City,Quebec,Full-time,53480,Common-law
741,Elizabeth,Mitchell,2003-10-31,23,"7553 Elm St, Brandon, Manitoba M8B 7C1",Brandon,Manitoba,Part-time,21769,Married
742,Paul,Collins,2001-08-14,25,"7827 Washington Ave, Vancouver, British Columbia G6H 4Q0",Vancouver,British Columbia,Part-time,17778,Divorced
743,Nancy,Mitchell,2001-08-27,25,"9897 Spring St, Winnipeg, Manitoba F0Q 3F9",Winnipeg,Manitoba,Unemployed,0,Divorced
744,Robert,Flores,1987-05-31,39,"1548 Adams St, Ottawa, Ontario F9I 3V2",Ottawa,Ontario,Part-time,15829,Single
745,Benjamin,Sanchez,1995-03-10,31,"8712 Johnson St, Vancouver, British Columbia X7J 3M8",Vancouver,British Columbia,Unemployed,0,Married
746,Sandra,Hall,1997-04-14,29,"4782 Queen St, Lethbridge, Alberta A6M 5Y6",Lethbridge,Alberta,Part-time,21751,Widowed
747,Karen,Sanchez,1986-04-02,40,"3275 Franklin St, Vancouver, British Columbia I0N 3T8",Vancouver,British Columbia,Part-time,24946,Single
748,Kimberly,Morgan,2001-07-07,25,"5490 Elm St, Victoria, British Columbia V1O 9P8",Victoria,British Columbia,Full-time,43660,Single
749,David,Gutierrez,1997-10-30,29,"9430 Adams St, Brampton, Ontario Z3G 3O9",Brampton,Ontario,Full-time,44590,Divorced
750,Joseph,Cooper,2001-02-09,25,"6375 Madison Ave, Winnipeg, Manitoba G4K 8P7",Winnipeg,Manitoba,Full-time,48641,Single
751,Benjamin,Brown,1995-04-21,31,"9115 Mill St, Victoria, British Columbia K6I 6M5",Victoria,British Columbia,Full-time,71000,Common-law
752,Lisa,Taylor,2007-02-18,19,"4537 Maple Ave, Laval, Quebec C0V 4E7",Laval,Quebec,Part-time,24163,Widowed
753,Kelly,Rivera,2003-04-02,23,"8909 Jefferson St, Ottawa, Ontario T0A 4W3",Ottawa,Ontario,Unemployed,0,Common-law
754,Laura,Adams,1995-10-02,31,"1894 Elm St, Hamilton, Ontario B8Q 5I7",Hamilton,Ontario,Part-time,18764,Widowed
755,Stephanie,Wilson,1999-06-22,27,"5457 Park Ave, Calgary, Alberta Q7X 8Z4",Calgary,Alberta,Full-time,61481,Widowed
756,Richard,Morales,1994-01-07,32,"8840 High St, Mississauga, Ontario R0V 2P3",Mississauga,Ontario,Full-time,48458,Married
757,Alexander,Jackson,1988-08-18,38,"7922 Clinton St, Lethbridge, Alberta O4A 8I8",Lethbridge,Alberta,Unemployed,0,Married
758,Sandra,Martinez,2003-11-01,23,"359 Maple Ave, London, Ontario C4D 3Z6",London,Ontario,Part-time,15805,Widowed
759,Ruth,Lewis,1990-07-31,36,"2368 Second Ave, Brandon, Manitoba J7Y 8H2",Brandon,Manitoba,Full-time,66063,Common-law
760,Mary,Martin,1991-04-07,35,"1449 Lincoln Ave, Surrey, British Columbia S2Z 2G3",Surrey,British Columbia,Part-time,22703,Common-law
761,Alexander,Gomez,2001-12-22,25,"1332 Madison Ave, Quebec City, Quebec Z2A 8S3",Quebec City,Quebec,Full-time,65878,Widowed
762,Stephen,Nelson,1983-10-19,43,"6391 Clinton St, Edmonton, Alberta O1S 1Q3",Edmonton,Alberta,Part-time,24163,Common-law
763,George,Evans,2000-06-29,26,"8998 King St, Calgary, Alberta O2A 7W9",Calgary,Alberta,Full-time,45272,Single
764,Linda,Lee,1996-09-11,30,"8283 Maple Ave, Hamilton, Ontario A8T 0A3",Hamilton,Ontario,Full-time,46087,Widowed
765,Barbara,Thomas,1999-06-25,27,"6319 Queen St, Hamilton, Ontario J4J 0K2",Hamilton,Ontario,Part-time,20907,Married
766,Ruth,Murphy,1994-04-05,32,"2651 Maple Ave, Ottawa, Ontario X1D 4J7",Ottawa,Ontario,Full-time,49232,Common-law
767,Karen,Gomez,2004-03-31,22,"5595 Lincoln Ave, Quebec City, Quebec T0X 1D4",Quebec City,Quebec,Unemployed,0,Common-law
768,Susan,Allen,1986-04-21,40,"9115 First Ave, Brampton, Ontario F1U 2J1",Brampton,Ontario,Unemployed,0,Common-law
769,Patricia,Nguyen,1988-02-12,38,"6502 Clinton St, Laval, Quebec G0C 6Z6",Laval,Quebec,Full-time,40192,Married
770,Joseph,Parker,1993-10-29,33,"548 First Ave, Red Deer, Alberta A6G 9Z3",Red Deer,Alberta,Part-time,16774,Single
771,Jessica,Hall,1986-06-17,40,"6360 Lincoln Ave, Burnaby, British Columbia V2T 8V2",Burnaby,British Columbia,Full-time,71588,Single
772,Stephanie,Nelson,1987-12-01,39,"2773 School St, Vancouver, British Columbia B6G 3H4",Vancouver,British Columbia,Unemployed,0,Widowed
773,Steven,Stewart,2001-02-02,25,"4423 Spring St, Hamilton, Ontario M0F 5A9",Hamilton,Ontario,Full-time,73211,Married
774,Emily,Moore,1999-03-09,27,"3175 High St, Vancouver, British Columbia O3Z 4G3",Vancouver,British Columbia,Unemployed,0,Widowed
775,Jason,Rodriguez,2002-09-16,24,"6250 Wilson Ave, Edmonton, Alberta I7B 2Z0",Edmonton,Alberta,Unemployed,0,Divorced
776,Sharon,Harris,1986-09-24,40,"8573 Madison Ave, Victoria, British Columbia A5L 6Z3",Victoria,British Columbia,Part-time,24917,Common-law
777,Gregory,Cruz,1993-06-11,33,"6487 Cedar Ave, Edmonton, Alberta I3R 9F8",Edmonton,Alberta,Full-time,68857,Widowed
778,Brandon,Carter,1998-04-15,28,"5008 Main St, Brandon, Manitoba J3Y 5L4",Brandon,Manitoba,Part-time,19543,Common-law
779,Mary,Gomez,2008-12-30,18,"7423 Jefferson St, Steinbach, Manitoba S1Q 5R6",Steinbach,Manitoba,Part-time,24748,Common-law
780,Daniel,Moore,1998-05-21,28,"2226 Church St, Edmonton, Alberta X2D 1R3",Edmonton,Alberta,Part-time,21355,Single
781,Sandra,Morgan,1989-07-28,37,"8838 Johnson St, Winnipeg, Manitoba Y8I 3K9",Winnipeg,Manitoba,Part-time,17953,Divorced
782,Carol,Gonzalez,2001-07-11,25,"7818 High St, Montreal, Quebec S7M 5S2",Montreal,Quebec,Full-time,72533,Married
783,Betty,Anderson,1990-08-29,36,"2638 Second Ave, Mississauga, Ontario X8F 4W1",Mississauga,Ontario,Full-time,58184,Married
784,Elizabeth,Scott,2004-01-19,22,"9061 Queen St, London, Ontario E9P 1U0",London,Ontario,Part-time,17906,Divorced
785,Elizabeth,Perez,1991-10-29,35,"9038 Wilson Ave, Edmonton, Alberta E6B 7I6",Edmonton,Alberta,Full-time,43700,Widowed
786,Emily,Rogers,2004-03-11,22,"3404 Johnson St, Mississauga, Ontario O7A 8M4",Mississauga,Ontario,Unemployed,0,Married
787,Joshua,Perez,1989-01-13,37,"5941 Queen St, Burnaby, British Columbia T6U 4M2",Burnaby,British Columbia,Unemployed,0,Single
